90	82	0	-1
77	9	7	-1
43	37	0	-1
45	63	7	-1
63	79	5	-1
42	36	7	-1
39	84	7	-1
54	91	2	-1
56	44	7	-1
86	56	7	-1
68	10	2	-1
58	33	8	-1
46	34	0	-1
59	28	3	-1
31	62	0	-1
45	85	0	-1
54	2	7	-1
37	75	7	-1
36	47	5	-1
70	14	7	-1
74	24	1	-1
86	67	7	-1
45	74	7	-1
58	82	3	-1
70	3	0	-1
30	7	0	-1
43	76	8	-1
43	4	5	-1
46	2	7	-1
83	9	1	-1
52	92	7	-1
69	27	7	-1
52	10	2	-1
68	4	7	-1
41	24	7	-1
64	21	1	-1
38	46	5	-1
77	18	7	-1
33	11	1	-1
43	40	0	-1
62	9	1	-1
49	51	7	-1
52	15	1	-1
58	48	4	-1
40	45	5	-1
62	73	1	-1
51	9	1	-1
30	22	0	-1
51	62	1	-1
73	54	0	-1
32	51	3	-1
65	18	4	-1
32	46	7	-1
70	9	1	-1
86	89	7	-1
74	76	5	-1
46	17	7	-1
68	80	7	-1
77	63	8	-1
75	35	0	-1
83	63	0	-1
54	84	5	-1
59	22	3	-1
76	13	1	-1
72	15	7	-1
87	17	7	-1
49	2	1	-1
76	1	0	-1
45	74	5	-1
57	31	8	-1
38	26	7	-1
39	43	0	-1
61	28	1	-1
56	48	7	-1
56	71	3	-1
47	42	0	-1
59	31	8	-1
45	18	7	-1
32	28	3	-1
44	10	2	-1
44	18	4	-1
41	42	0	-1
73	60	7	-1
34	3	1	-1
74	70	1	-1
65	88	7	-1
36	16	7	-1
59	86	3	-1
50	56	7	-1
61	34	8	-1
42	60	7	-1
49	16	3	-1
65	81	5	-1
60	57	5	-1
78	7	1	-1
81	9	5	-1
41	43	0	-1
81	9	1	-1
85	54	8	-1
64	22	5	-1
76	28	8	-1
71	2	7	-1
29	9	1	-1
39	86	5	-1
40	84	5	-1
92	4	0	-1
53	43	2	-1
32	79	1	-1
69	2	3	-1
52	34	3	-1
90	37	0	-1
38	10	2	-1
67	36	5	-1
57	3	7	-1
47	79	7	-1
88	51	7	-1
88	77	1	-1
92	88	4	-1
35	52	7	-1
43	40	1	-1
31	54	1	-1
56	79	4	-1
44	27	0	-1
89	48	4	-1
74	73	1	-1
45	26	0	-1
29	68	7	-1
77	11	2	-1
48	53	7	-1
40	85	7	-1
49	82	2	-1
57	24	2	-1
37	77	7	-1
44	65	8	-1
66	6	1	-1
59	13	3	-1
42	80	8	-1
61	69	7	-1
75	9	2	-1
75	15	1	-1
80	22	7	-1
36	9	1	-1
68	86	5	-1
48	83	2	-1
35	13	3	-1
39	80	4	-1
87	64	7	-1
35	56	7	-1
33	23	5	-1
69	16	3	-1
58	53	5	-1
35	10	5	-1
53	3	3	-1
42	10	2	-1
38	82	8	-1
49	55	5	-1
35	75	1	-1
92	21	7	-1
60	10	2	-1
67	57	1	-1
83	90	7	-1
33	20	3	-1
59	47	7	-1
75	86	7	-1
65	32	8	-1
91	3	7	-1
89	58	3	-1
34	3	7	-1
84	9	1	-1
45	55	0	-1
82	8	7	-1
40	9	1	-1
64	14	3	-1
58	25	1	-1
56	0	3	-1
31	51	7	-1
46	24	5	-1
70	68	1	-1
84	50	0	-1
91	58	3	-1
33	54	1	-1
85	34	1	-1
80	23	1	-1
33	37	0	-1
59	67	2	-1
59	46	2	-1
55	13	3	-1
66	83	5	-1
65	54	0	-1
48	79	7	-1
34	81	3	-1
31	4	0	-1
60	45	1	-1
52	24	1	-1
91	68	5	-1
89	6	5	-1
58	5	0	-1
51	41	5	-1
48	40	5	-1
40	78	8	-1
76	26	7	-1
34	43	1	-1
46	37	1	-1
34	92	3	-1
77	53	7	-1
57	66	7	-1
88	45	5	-1
72	10	2	-1
57	69	1	-1
71	86	7	-1
92	9	1	-1
32	71	7	-1
67	88	1	-1
55	44	4	-1
92	10	1	-1
75	4	0	-1
58	30	7	-1
72	28	5	-1
56	54	4	-1
48	74	0	-1
84	88	7	-1
41	5	5	-1
53	20	1	-1
44	12	0	-1
73	20	5	-1
45	4	1	-1
36	33	7	-1
82	3	3	-1
42	53	5	-1
61	88	1	-1
42	82	0	-1
34	1	2	-1
41	56	0	-1
48	13	0	-1
88	52	2	-1
86	91	3	-1
61	5	0	-1
59	9	1	-1
35	5	0	-1
50	2	1	-1
68	38	4	-1
40	25	0	-1
72	40	7	-1
50	92	1	-1
66	16	3	-1
61	4	2	-1
58	78	7	-1
50	23	5	-1
79	10	2	-1
71	4	0	-1
64	17	7	-1
90	54	0	-1
52	63	7	-1
69	26	7	-1
56	6	3	-1
49	15	7	-1
92	80	5	-1
80	5	8	-1
69	76	5	-1
41	24	4	-1
35	73	7	-1
53	6	3	-1
74	53	5	-1
53	44	1	-1
82	26	7	-1
32	3	3	-1
85	83	7	-1
44	47	0	-1
41	12	0	-1
75	50	1	-1
48	18	4	-1
72	5	0	-1
30	66	7	-1
75	18	8	-1
39	80	0	-1
55	19	5	-1
56	59	1	-1
57	46	7	-1
33	58	7	-1
69	4	0	-1
59	2	0	-1
32	10	2	-1
65	10	2	-1
62	9	7	-1
63	71	1	-1
29	34	7	-1
29	4	1	-1
53	90	7	-1
62	24	6	-1
90	31	5	-1
88	3	7	-1
54	57	3	-1
33	5	0	-1
33	65	7	-1
84	5	0	-1
30	9	1	-1
33	49	2	-1
62	21	1	-1
40	17	0	-1
45	17	7	-1
56	46	1	-1
75	30	1	-1
90	36	0	-1
50	10	2	-1
65	67	1	-1
60	88	7	-1
53	15	4	-1
84	66	7	-1
90	67	0	-1
47	47	7	-1
73	77	2	-1
59	7	4	-1
43	77	0	-1
47	36	0	-1
29	22	7	-1
35	19	3	-1
68	35	7	-1
62	67	4	-1
54	73	3	-1
81	72	7	-1
30	64	2	-1
74	44	1	-1
55	0	1	-1
52	71	5	-1
43	27	1	-1
29	18	4	-1
30	56	1	-1
56	5	2	-1
90	22	5	-1
34	20	7	-1
59	90	7	-1
55	50	3	-1
32	86	3	-1
62	43	7	-1
84	16	8	-1
65	49	3	-1
43	37	7	-1
50	4	0	-1
89	14	1	-1
81	22	5	-1
85	3	0	-1
71	25	2	-1
58	37	1	-1
44	1	7	-1
72	74	7	-1
64	84	4	-1
48	13	0	-1
83	22	5	-1
91	67	1	-1
64	52	5	-1
82	18	4	-1
61	27	1	-1
31	49	5	-1
83	43	0	-1
70	50	7	-1
58	50	3	-1
36	11	0	-1
55	31	8	-1
39	28	0	-1
62	12	3	-1
71	5	1	-1
35	11	5	-1
62	29	8	-1
91	62	1	-1
92	80	7	-1
88	76	1	-1
86	81	5	-1
41	52	7	-1
56	1	0	-1
41	21	0	-1
81	28	0	-1
85	10	2	-1
52	53	5	-1
30	57	0	-1
41	92	8	-1
30	51	0	-1
71	22	5	-1
74	38	2	-1
33	47	7	-1
34	3	0	-1
44	53	1	-1
33	12	1	-1
80	2	5	-1
54	10	3	-1
40	55	5	-1
46	18	4	-1
29	22	1	-1
34	51	2	-1
43	48	0	-1
58	74	4	-1
37	44	7	-1
69	26	7	-1
62	9	1	-1
51	50	1	-1
89	39	7	-1
55	9	1	-1
40	92	0	-1
55	61	2	-1
62	53	1	-1
54	83	3	-1
35	45	7	-1
43	81	0	-1
39	11	0	-1
70	45	8	-1
42	83	1	-1
51	2	1	-1
73	23	0	-1
54	90	5	-1
56	9	1	-1
36	9	1	-1
58	40	5	-1
64	91	0	-1
74	56	2	-1
60	40	5	-1
64	74	5	-1
53	52	3	-1
54	9	1	-1
56	91	5	-1
33	4	0	-1
39	36	7	-1
84	4	0	-1
60	19	4	-1
35	48	1	-1
56	13	3	-1
48	22	2	-1
90	65	1	-1
54	14	2	-1
32	45	3	-1
87	68	7	-1
47	81	0	-1
44	91	0	-1
46	45	7	-1
46	68	7	-1
50	52	7	-1
52	71	5	-1
71	29	8	-1
71	42	7	-1
41	12	0	-1
69	2	0	-1
36	16	0	-1
56	13	3	-1
34	20	3	-1
72	88	5	-1
90	45	2	-1
32	78	7	-1
43	78	5	-1
59	23	7	-1
37	7	1	-1
48	62	7	-1
54	44	7	-1
31	9	7	-1
37	67	5	-1
40	56	5	-1
91	18	4	-1
40	11	7	-1
81	5	0	-1
65	52	7	-1
46	62	2	-1
80	5	0	-1
73	25	7	-1
57	13	3	-1
71	9	7	-1
64	68	7	-1
53	20	7	-1
35	76	7	-1
67	3	4	-1
45	10	5	-1
56	54	7	-1
31	35	5	-1
88	4	0	-1
71	80	4	-1
47	33	0	-1
63	78	5	-1
79	10	2	-1
29	9	0	-1
58	76	4	-1
59	46	7	-1
45	73	0	-1
50	78	7	-1
29	89	5	-1
59	37	3	-1
54	49	7	-1
82	9	4	-1
73	30	8	-1
54	92	3	-1
74	11	5	-1
72	46	8	-1
33	1	3	-1
90	37	7	-1
30	67	0	-1
51	35	5	-1
64	45	7	-1
60	31	1	-1
85	2	1	-1
58	13	3	-1
43	18	5	-1
62	17	3	-1
80	9	1	-1
29	72	3	-1
29	40	7	-1
54	13	3	-1
71	87	1	-1
30	20	2	-1
59	19	1	-1
57	39	1	-1
91	10	2	-1
64	1	1	-1
68	73	1	-1
65	9	1	-1
60	75	6	-1
66	26	7	-1
83	48	0	-1
32	42	3	-1
71	67	5	-1
74	15	8	-1
66	2	0	-1
50	37	7	-1
51	0	5	-1
60	72	3	-1
75	88	0	-1
81	32	8	-1
59	83	4	-1
47	76	1	-1
88	47	3	-1
86	13	3	-1
56	8	7	-1
56	4	4	-1
63	33	3	-1
92	16	4	-1
59	29	8	-1
51	10	2	-1
52	81	7	-1
73	20	5	-1
48	9	1	-1
72	0	2	-1
51	5	0	-1
52	90	7	-1
33	4	0	-1
56	80	3	-1
53	86	2	-1
41	18	0	-1
62	24	6	-1
88	9	0	-1
55	3	3	-1
32	36	1	-1
71	64	1	-1
33	1	2	-1
40	26	1	-1
40	21	1	-1
46	35	7	-1
77	5	0	-1
41	10	2	-1
55	70	7	-1
85	9	1	-1
34	19	1	-1
73	9	1	-1
49	18	4	-1
79	84	0	-1
61	9	1	-1
65	46	0	-1
50	65	5	-1
84	78	0	-1
37	54	7	-1
83	4	0	-1
43	53	7	-1
90	84	0	-1
31	54	4	-1
53	83	7	-1
29	18	4	-1
38	85	1	-1
34	61	4	-1
82	10	2	-1
83	26	7	-1
63	19	4	-1
33	85	5	-1
82	42	1	-1
47	47	2	-1
71	34	4	-1
61	27	1	-1
29	18	7	-1
39	90	1	-1
57	49	4	-1
83	5	0	-1
78	42	0	-1
63	24	6	-1
85	31	1	-1
65	18	4	-1
55	13	3	-1
71	84	5	-1
44	33	7	-1
87	3	7	-1
34	32	3	-1
30	28	2	-1
35	9	1	-1
31	11	7	-1
57	9	1	-1
71	58	1	-1
40	7	7	-1
77	54	7	-1
41	47	7	-1
85	25	7	-1
64	21	0	-1
39	56	0	-1
42	28	0	-1
39	18	4	-1
75	55	5	-1
83	74	0	-1
60	10	2	-1
36	10	2	-1
65	54	7	-1
33	55	4	-1
59	73	3	-1
40	42	8	-1
70	8	7	-1
74	17	1	-1
32	82	7	-1
41	61	8	-1
67	92	8	-1
85	60	3	-1
51	15	7	-1
50	18	4	-1
88	40	3	-1
90	18	4	-1
39	90	7	-1
35	50	7	-1
64	31	8	-1
89	35	1	-1
87	83	4	-1
75	55	1	-1
82	5	7	-1
53	39	3	-1
89	14	7	-1
48	3	1	-1
55	58	3	-1
88	59	7	-1
40	21	0	-1
39	41	0	-1
65	44	0	-1
65	22	5	-1
30	15	0	-1
72	42	7	-1
68	82	1	-1
42	86	7	-1
92	83	7	-1
91	16	7	-1
41	58	1	-1
60	34	8	-1
88	18	4	-1
44	55	0	-1
31	24	5	-1
58	9	1	-1
57	32	8	-1
33	56	7	-1
89	5	0	-1
48	43	0	-1
37	0	7	-1
48	15	5	-1
35	75	7	-1
86	87	1	-1
89	10	2	-1
55	5	0	-1
31	9	1	-1
60	81	7	-1
53	36	3	-1
41	70	0	-1
34	67	3	-1
46	19	0	-1
43	76	7	-1
44	39	5	-1
89	86	0	-1
69	26	1	-1
88	84	1	-1
76	52	8	-1
32	50	3	-1
41	71	5	-1
58	35	1	-1
74	73	7	-1
41	38	5	-1
56	82	3	-1
35	49	4	-1
31	35	0	-1
73	63	0	-1
47	66	7	-1
34	13	7	-1
88	86	7	-1
70	53	1	-1
46	35	1	-1
67	59	7	-1
60	63	7	-1
63	5	0	-1
33	22	3	-1
45	44	0	-1
73	78	1	-1
59	50	7	-1
84	17	8	-1
30	17	0	-1
61	10	2	-1
72	2	0	-1
89	18	4	-1
67	88	7	-1
49	66	5	-1
29	4	0	-1
91	76	1	-1
51	32	8	-1
58	43	2	-1
41	32	7	-1
62	29	8	-1
55	51	4	-1
69	27	7	-1
84	57	7	-1
40	37	0	-1
47	54	7	-1
54	49	7	-1
58	65	7	-1
46	91	7	-1
29	85	2	-1
81	14	5	-1
67	84	5	-1
67	57	7	-1
40	10	2	-1
33	46	2	-1
50	56	3	-1
90	34	5	-1
69	57	5	-1
40	18	4	-1
56	35	4	-1
90	60	0	-1
59	4	0	-1
65	13	1	-1
62	22	5	-1
74	18	4	-1
55	63	7	-1
75	81	0	-1
89	18	5	-1
49	21	1	-1
35	84	3	-1
91	20	1	-1
42	11	7	-1
89	44	0	-1
57	58	5	-1
83	30	7	-1
79	82	4	-1
47	38	5	-1
68	90	5	-1
37	83	7	-1
68	59	7	-1
47	68	5	-1
76	3	0	-1
75	18	4	-1
86	3	1	-1
29	13	7	-1
53	88	1	-1
81	87	0	-1
67	35	1	-1
91	5	0	-1
74	3	7	-1
29	61	0	-1
57	62	2	-1
61	22	5	-1
80	53	1	-1
43	74	7	-1
66	44	5	-1
92	2	5	-1
39	8	5	-1
48	26	2	-1
52	45	8	-1
34	5	2	-1
39	4	5	-1
77	1	7	-1
42	57	8	-1
33	51	7	-1
43	36	0	-1
73	90	0	-1
68	18	4	-1
77	51	7	-1
89	48	1	-1
48	32	7	-1
91	20	3	-1
54	48	7	-1
65	58	3	-1
66	11	2	-1
31	1	1	-1
35	41	3	-1
59	13	3	-1
48	4	5	-1
86	62	7	-1
75	37	5	-1
70	44	7	-1
74	24	0	-1
83	14	3	-1
82	34	8	-1
40	69	5	-1
74	41	2	-1
47	84	7	-1
89	79	7	-1
46	86	5	-1
35	13	3	-1
57	80	7	-1
37	19	8	-1
79	85	7	-1
86	30	7	-1
52	47	1	-1
70	68	5	-1
74	78	7	-1
91	29	1	-1
45	20	0	-1
57	5	7	-1
48	18	4	-1
80	5	7	-1
39	0	7	-1
70	18	4	-1
60	91	7	-1
47	11	1	-1
67	69	7	-1
75	59	1	-1
74	56	5	-1
59	64	1	-1
34	86	7	-1
88	62	0	-1
49	37	7	-1
84	27	5	-1
31	8	7	-1
50	71	5	-1
51	4	6	-1
89	54	7	-1
68	9	1	-1
80	30	1	-1
67	9	1	-1
82	26	7	-1
65	52	7	-1
88	80	1	-1
56	41	3	-1
92	4	7	-1
89	66	0	-1
54	67	4	-1
92	9	1	-1
72	92	7	-1
85	35	7	-1
81	22	5	-1
44	77	5	-1
91	12	5	-1
36	29	7	-1
33	43	3	-1
42	35	0	-1
62	57	5	-1
66	24	6	-1
55	13	3	-1
65	17	3	-1
51	43	7	-1
85	10	2	-1
30	18	4	-1
89	75	5	-1
67	4	0	-1
43	20	0	-1
77	11	2	-1
32	68	7	-1
84	71	8	-1
43	10	1	-1
87	84	5	-1
56	13	2	-1
64	7	3	-1
34	86	3	-1
72	73	7	-1
46	76	0	-1
38	67	5	-1
64	14	3	-1
63	50	5	-1
79	25	7	-1
33	19	5	-1
45	92	0	-1
85	2	0	-1
42	40	0	-1
74	67	1	-1
44	58	0	-1
66	17	3	-1
69	55	8	-1
52	33	5	-1
55	8	7	-1
55	32	8	-1
68	70	3	-1
47	10	0	-1
70	87	5	-1
