77	19	4	1
77	19	5	-1
63	23	6	1
63	23	2	-1
56	18	4	1
56	18	1	-1
41	4	0	1
41	4	7	-1
63	0	0	1
63	0	7	-1
30	26	7	1
43	4	0	1
43	27	0	-1
66	28	7	1
71	0	0	1
82	0	0	-1
79	27	7	1
79	39	7	-1
90	1	0	1
90	1	2	-1
57	27	7	1
57	27	2	-1
53	17	3	1
50	17	3	-1
47	19	4	1
47	18	4	-1
49	13	3	1
37	13	3	-1
90	0	0	1
90	0	2	-1
70	27	7	1
70	15	7	-1
47	11	2	1
47	54	2	-1
52	20	5	1
52	32	5	-1
32	16	3	1
32	16	7	-1
62	15	3	1
62	53	3	-1
52	6	1	1
38	6	1	-1
64	6	1	1
66	6	1	-1
85	20	5	1
85	20	3	-1
30	2	0	1
30	2	1	-1
66	25	7	1
66	25	1	-1
32	25	7	1
32	5	7	-1
45	8	1	1
37	8	1	-1
55	15	3	1
38	15	3	-1
55	0	0	1
55	0	1	-1
31	20	5	1
55	20	5	-1
57	26	7	1
57	39	7	-1
39	2	0	1
35	2	0	-1
54	7	1	1
87	7	1	-1
86	11	2	1
37	11	2	-1
37	31	8	1
55	31	8	-1
29	20	5	1
29	69	5	-1
88	6	1	1
88	6	0	-1
30	11	2	1
30	11	4	-1
46	8	1	1
46	34	1	-1
53	15	3	1
75	15	3	-1
35	20	5	1
35	20	0	-1
39	5	0	1
83	5	0	-1
80	28	7	1
80	6	1	1
80	6	8	-1
53	21	5	1
78	21	5	-1
85	28	7	1
42	6	1	1
77	6	1	-1
29	17	3	1
29	17	2	-1
50	22	5	1
50	22	6	-1
32	19	4	1
32	19	5	-1
83	0	0	1
58	12	3	1
58	66	3	-1
71	28	7	1
29	3	0	1
29	3	1	-1
42	2	0	1
74	2	0	-1
61	25	7	1
82	25	7	-1
31	11	2	1
31	10	2	-1
42	26	7	1
42	7	7	-1
33	17	3	1
33	17	5	-1
35	0	0	1
86	0	0	-1
55	11	2	1
55	50	2	-1
67	6	1	1
67	9	1	-1
63	15	3	1
63	15	8	-1
87	28	7	1
49	12	3	1
41	12	3	-1
85	8	1	1
77	8	1	-1
50	25	7	1
50	38	7	-1
31	27	7	1
31	27	2	-1
59	15	3	1
59	19	3	-1
63	25	7	1
78	25	7	-1
78	26	7	1
79	26	7	-1
36	20	5	1
56	20	5	-1
62	7	1	1
62	7	4	-1
32	28	7	1
47	6	1	1
47	9	1	-1
69	10	2	1
69	60	2	-1
43	3	0	1
43	3	7	-1
33	1	0	1
33	66	0	-1
58	14	3	1
45	14	3	-1
73	2	0	1
73	2	3	-1
35	18	4	1
66	18	4	-1
86	25	7	1
82	25	7	-1
72	25	7	1
72	25	3	-1
68	25	7	1
68	71	7	-1
29	26	7	1
79	26	7	-1
67	32	8	1
67	32	2	-1
68	22	5	1
68	7	5	-1
42	21	5	1
77	21	5	-1
56	10	2	1
64	10	2	-1
71	18	4	1
71	33	4	-1
89	11	2	1
89	11	5	-1
49	28	7	1
65	21	5	1
76	21	5	-1
73	28	7	1
59	11	2	1
59	4	2	-1
30	0	0	1
30	10	0	-1
54	26	7	1
82	26	7	-1
38	11	2	1
37	11	2	-1
42	22	5	1
70	22	5	-1
76	28	7	1
32	8	1	1
32	8	5	-1
78	6	1	1
78	6	0	-1
59	28	7	1
50	6	1	1
77	6	1	-1
35	12	3	1
43	12	3	-1
81	27	7	1
81	27	2	-1
58	10	2	1
58	48	2	-1
53	10	2	1
71	10	2	-1
33	26	7	1
33	33	7	-1
64	25	7	1
64	25	1	-1
41	1	0	1
41	26	0	-1
42	28	7	1
42	19	4	1
42	18	4	-1
65	2	0	1
65	2	1	-1
48	28	7	1
51	11	2	1
51	11	8	-1
69	12	3	1
69	14	3	-1
33	12	3	1
33	12	0	-1
60	15	3	1
70	15	3	-1
45	25	7	1
45	86	7	-1
65	3	0	1
74	3	0	-1
53	14	3	1
74	14	3	-1
52	0	0	1
44	28	7	1
90	20	5	1
90	59	5	-1
29	10	2	1
29	19	2	-1
67	11	2	1
67	12	2	-1
45	7	1	1
87	7	1	-1
81	20	5	1
81	20	6	-1
72	7	1	1
87	7	1	-1
45	26	7	1
45	71	7	-1
72	21	5	1
72	21	7	-1
48	10	2	1
48	59	2	-1
49	21	5	1
49	88	5	-1
48	2	0	1
48	12	0	-1
79	28	7	1
85	27	7	1
85	2	7	-1
86	27	7	1
86	27	0	-1
41	19	4	1
37	19	4	-1
90	21	5	1
73	21	5	-1
88	3	0	1
69	3	0	-1
40	6	1	1
40	9	1	-1
33	8	1	1
77	8	1	-1
37	1	0	1
32	1	0	-1
42	5	0	1
42	89	0	-1
34	8	1	1
84	8	1	-1
79	8	1	1
79	24	1	-1
92	0	0	1
92	1	0	-1
52	21	5	1
52	26	5	-1
74	11	2	1
74	68	2	-1
44	20	5	1
44	44	5	-1
54	12	3	1
85	12	3	-1
30	25	7	1
85	25	7	-1
43	2	0	1
78	2	0	-1
72	19	4	1
72	23	4	-1
60	26	7	1
60	42	7	-1
58	7	1	1
58	7	0	-1
64	29	8	1
64	33	8	-1
61	27	7	1
69	27	7	-1
68	26	7	1
68	26	4	-1
40	2	0	1
40	2	7	-1
32	22	5	1
32	6	5	-1
47	4	0	1
47	17	0	-1
56	35	8	1
29	35	8	-1
43	21	5	1
43	49	5	-1
36	31	8	1
36	79	8	-1
38	1	0	1
35	1	0	-1
38	19	4	1
38	61	4	-1
85	15	3	1
85	15	8	-1
52	7	1	1
52	83	1	-1
48	25	7	1
48	25	4	-1
44	8	1	1
44	78	1	-1
83	12	3	1
83	12	2	-1
58	27	7	1
58	27	1	-1
72	0	0	1
72	3	0	-1
48	19	4	1
48	19	8	-1
88	1	0	1
88	1	5	-1
59	27	7	1
59	27	4	-1
81	2	0	1
81	2	2	-1
90	4	0	1
90	42	0	-1
54	6	1	1
82	6	1	-1
69	0	0	1
69	0	4	-1
85	16	3	1
85	92	3	-1
54	11	2	1
54	27	2	-1
45	22	5	1
45	22	0	-1
85	11	2	1
84	11	2	-1
29	25	7	1
29	12	7	-1
74	21	5	1
79	21	5	-1
80	20	5	1
80	22	5	-1
92	15	3	1
84	15	3	-1
36	8	1	1
77	8	1	-1
43	5	0	1
32	5	0	-1
35	22	5	1
35	22	8	-1
89	27	7	1
66	27	7	-1
64	1	0	1
51	1	0	-1
58	20	5	1
58	84	5	-1
63	18	4	1
80	18	4	-1
73	1	0	1
73	65	0	-1
49	25	7	1
49	25	8	-1
61	15	3	1
61	15	4	-1
91	20	5	1
91	54	5	-1
86	21	5	1
86	75	5	-1
54	15	3	1
43	15	3	-1
33	2	0	1
69	2	0	-1
43	11	2	1
43	11	3	-1
46	7	1	1
87	7	1	-1
74	25	7	1
74	68	7	-1
64	21	5	1
83	21	5	-1
76	7	1	1
76	10	1	-1
41	21	5	1
41	31	5	-1
69	8	1	1
84	8	1	-1
42	20	5	1
78	20	5	-1
90	3	0	1
90	3	7	-1
73	8	1	1
37	8	1	-1
44	2	0	1
44	2	1	-1
86	33	8	1
86	33	6	-1
69	25	7	1
85	25	7	-1
58	25	7	1
58	25	4	-1
73	22	5	1
73	21	5	-1
57	8	1	1
37	8	1	-1
83	1	0	1
83	1	4	-1
36	1	0	1
36	1	4	-1
62	11	2	1
66	11	2	-1
62	6	1	1
62	61	1	-1
46	1	0	1
46	11	0	-1
48	26	7	1
79	26	7	-1
66	20	5	1
66	20	0	-1
60	23	6	1
83	23	6	-1
41	6	1	1
82	6	1	-1
57	15	3	1
57	15	5	-1
63	21	5	1
78	21	5	-1
77	26	7	1
38	26	7	-1
34	26	7	1
34	47	7	-1
57	28	7	1
34	10	2	1
34	10	5	-1
61	28	7	1
67	21	5	1
77	21	5	-1
44	30	8	1
44	30	7	-1
44	4	0	1
44	4	8	-1
85	6	1	1
85	9	1	-1
91	6	1	1
91	9	1	-1
46	3	0	1
46	79	0	-1
29	2	0	1
29	53	0	-1
65	7	1	1
65	7	6	-1
45	2	0	1
45	12	0	-1
91	15	3	1
91	4	3	-1
87	6	1	1
82	6	1	-1
34	19	4	1
34	68	4	-1
39	1	0	1
39	1	4	-1
32	0	0	1
32	0	2	-1
52	11	2	1
52	11	6	-1
40	27	7	1
76	27	7	-1
36	28	7	1
91	22	5	1
91	22	8	-1
75	1	0	1
75	1	2	-1
69	15	3	1
69	15	7	-1
42	27	7	1
83	8	1	1
83	8	6	-1
29	15	3	1
30	15	3	-1
40	28	7	1
74	22	5	1
74	47	5	-1
72	20	5	1
72	20	1	-1
75	0	0	1
82	0	0	-1
55	26	7	1
66	26	7	-1
88	8	1	1
88	8	7	-1
37	26	7	1
37	81	7	-1
61	11	2	1
78	11	2	-1
29	11	2	1
29	17	2	-1
45	5	0	1
61	5	0	-1
84	6	1	1
38	6	1	-1
55	18	4	1
55	74	4	-1
74	28	7	1
46	0	0	1
46	79	0	-1
88	26	7	1
88	64	7	-1
72	26	7	1
72	26	6	-1
69	11	2	1
73	11	2	-1
83	6	1	1
66	6	1	-1
48	4	0	1
32	4	0	-1
41	25	7	1
41	25	1	-1
65	8	1	1
78	8	1	-1
68	32	8	1
56	32	8	-1
55	17	3	1
61	17	3	-1
34	27	7	1
34	27	2	-1
58	35	8	1
45	35	8	-1
63	11	2	1
63	10	2	-1
53	11	2	1
53	2	2	-1
55	35	8	1
41	35	8	-1
35	19	4	1
35	35	4	-1
92	11	2	1
87	11	2	-1
38	28	7	1
75	8	1	1
81	8	1	-1
64	12	3	1
64	17	3	-1
36	26	7	1
36	26	8	-1
76	8	1	1
76	8	2	-1
44	11	2	1
44	10	2	-1
75	20	5	1
86	20	5	-1
36	21	5	1
73	21	5	-1
58	6	1	1
58	6	5	-1
30	21	5	1
77	21	5	-1
62	0	0	1
62	0	2	-1
60	6	1	1
38	6	1	-1
77	34	8	1
77	49	8	-1
31	19	4	1
31	18	4	-1
68	14	3	1
68	63	3	-1
40	1	0	1
40	70	0	-1
54	17	3	1
54	13	3	-1
55	7	1	1
55	26	1	-1
92	25	7	1
78	25	7	-1
35	26	7	1
35	26	3	-1
49	6	1	1
49	6	4	-1
82	20	5	1
82	13	5	-1
47	10	2	1
47	10	5	-1
68	19	4	1
68	19	3	-1
46	11	2	1
46	11	8	-1
41	3	0	1
59	3	0	-1
52	27	7	1
52	71	7	-1
67	27	7	1
67	36	7	-1
46	21	5	1
73	21	5	-1
81	28	7	1
31	0	0	1
31	4	0	-1
84	21	5	1
84	21	2	-1
56	17	3	1
56	57	3	-1
51	27	7	1
38	27	7	-1
32	14	3	1
32	14	1	-1
29	12	3	1
70	12	3	-1
61	35	8	1
61	32	8	-1
70	0	0	1
70	0	4	-1
51	21	5	1
85	21	5	-1
92	21	5	1
92	46	5	-1
67	8	1	1
67	8	8	-1
54	18	4	1
47	18	4	-1
69	7	1	1
77	7	1	-1
64	28	7	1
81	29	8	1
81	32	8	-1
75	21	5	1
83	21	5	-1
92	26	7	1
92	26	0	-1
39	30	8	1
82	30	8	-1
77	0	0	1
86	0	0	-1
44	27	7	1
44	49	7	-1
91	8	1	1
91	8	6	-1
41	22	5	1
75	22	5	-1
79	11	2	1
66	11	2	-1
82	15	3	1
82	83	3	-1
58	18	4	1
58	5	4	-1
62	8	1	1
62	64	1	-1
61	8	1	1
61	31	1	-1
41	5	0	1
41	5	3	-1
48	27	7	1
48	61	7	-1
84	27	7	1
84	27	5	-1
34	13	3	1
34	37	3	-1
71	21	5	1
71	37	5	-1
47	28	7	1
73	0	0	1
82	0	0	-1
46	26	7	1
46	36	7	-1
70	6	1	1
70	6	5	-1
47	22	5	1
53	22	5	-1
58	19	4	1
58	11	4	-1
80	26	7	1
80	18	7	-1
67	25	7	1
67	39	7	-1
62	18	4	1
62	18	0	-1
76	19	4	1
84	19	4	-1
58	10	2	1
87	10	2	-1
48	0	0	1
48	53	0	-1
70	34	8	1
79	34	8	-1
47	10	2	1
47	10	5	-1
43	30	8	1
43	30	1	-1
61	11	2	1
61	11	6	-1
49	28	7	1
53	28	7	1
65	16	3	1
65	64	3	-1
59	16	3	1
50	16	3	-1
44	8	1	1
44	8	2	-1
86	33	8	1
81	33	8	-1
38	11	2	1
83	11	2	-1
32	28	7	1
71	7	1	1
71	51	1	-1
61	21	5	1
61	21	0	-1
39	27	7	1
39	34	7	-1
51	6	1	1
76	6	1	-1
55	26	7	1
55	26	1	-1
53	16	3	1
53	16	6	-1
58	19	4	1
58	19	8	-1
39	4	0	1
64	4	0	-1
29	20	5	1
29	20	2	-1
46	2	0	1
46	2	1	-1
31	0	0	1
31	0	8	-1
47	25	7	1
47	69	7	-1
80	20	5	1
80	20	3	-1
59	21	5	1
59	21	1	-1
59	10	2	1
82	10	2	-1
48	22	5	1
72	22	5	-1
54	10	2	1
54	13	2	-1
54	11	2	1
54	11	0	-1
40	6	1	1
40	9	1	-1
74	27	7	1
74	45	7	-1
46	4	0	1
46	4	6	-1
34	8	1	1
34	38	1	-1
68	21	5	1
73	21	5	-1
39	1	0	1
39	32	0	-1
44	25	7	1
44	48	7	-1
91	8	1	1
91	8	7	-1
87	20	5	1
87	20	2	-1
53	11	2	1
80	11	2	-1
60	8	1	1
78	8	1	-1
41	22	5	1
65	22	5	-1
52	14	3	1
52	14	0	-1
44	11	2	1
44	10	2	-1
88	26	7	1
88	20	7	-1
70	8	1	1
70	8	0	-1
57	15	3	1
57	27	3	-1
83	16	3	1
38	16	3	-1
63	27	7	1
63	27	2	-1
80	26	7	1
80	75	7	-1
75	11	2	1
75	10	2	-1
62	0	0	1
86	0	0	-1
69	34	8	1
69	50	8	-1
58	0	0	1
84	25	7	1
84	25	6	-1
78	28	7	1
52	22	5	1
70	22	5	-1
57	27	7	1
57	51	7	-1
81	1	0	1
49	1	0	-1
73	1	0	1
73	1	8	-1
92	26	7	1
76	26	7	-1
41	26	7	1
41	26	1	-1
85	15	3	1
80	15	3	-1
29	28	7	1
43	21	5	1
43	82	5	-1
30	26	7	1
30	48	7	-1
89	27	7	1
89	42	7	-1
57	18	4	1
36	18	4	-1
89	7	1	1
89	32	1	-1
57	17	3	1
57	17	8	-1
54	19	4	1
86	19	4	-1
54	26	7	1
38	26	7	-1
33	21	5	1
33	21	1	-1
42	1	0	1
42	1	8	-1
83	29	8	1
83	32	8	-1
34	21	5	1
34	21	7	-1
73	6	1	1
73	9	1	-1
89	11	2	1
89	10	2	-1
74	26	7	1
82	26	7	-1
51	24	6	1
75	24	6	-1
29	21	5	1
29	36	5	-1
50	14	3	1
50	14	7	-1
68	27	7	1
69	27	7	-1
83	1	0	1
68	1	0	-1
68	25	7	1
85	25	7	-1
65	28	7	1
43	1	0	1
43	55	0	-1
85	7	1	1
77	7	1	-1
91	21	5	1
83	21	5	-1
77	26	7	1
82	26	7	-1
63	28	7	1
40	4	0	1
40	41	0	-1
82	3	0	1
63	3	0	-1
41	0	0	1
82	0	0	-1
74	33	8	1
74	63	8	-1
42	5	0	1
42	73	0	-1
84	21	5	1
84	13	5	-1
34	27	7	1
34	27	1	-1
59	7	1	1
84	7	1	-1
34	15	3	1
34	54	3	-1
42	22	5	1
42	55	5	-1
41	6	1	1
76	6	1	-1
75	19	4	1
75	18	4	-1
79	7	1	1
79	7	5	-1
47	2	0	1
47	2	8	-1
62	11	2	1
62	11	4	-1
51	21	5	1
51	46	5	-1
86	26	7	1
86	26	8	-1
47	28	7	1
82	2	0	1
38	2	0	-1
73	3	0	1
73	3	2	-1
64	8	1	1
64	59	1	-1
53	26	7	1
79	26	7	-1
32	16	3	1
45	16	3	-1
30	7	1	1
30	30	1	-1
87	26	7	1
87	23	7	-1
48	20	5	1
48	20	8	-1
29	2	0	1
29	60	0	-1
32	8	1	1
32	25	1	-1
64	6	1	1
64	63	1	-1
45	25	7	1
45	86	7	-1
36	0	0	1
86	0	0	-1
57	28	7	1
71	20	5	1
71	22	5	-1
79	1	0	1
79	1	3	-1
57	19	4	1
57	92	4	-1
52	19	4	1
81	19	4	-1
90	2	0	1
37	2	0	-1
91	6	1	1
91	41	1	-1
48	2	0	1
48	2	3	-1
39	7	1	1
39	7	7	-1
35	8	1	1
81	8	1	-1
73	29	8	1
73	29	3	-1
45	22	5	1
45	17	5	-1
30	3	0	1
68	3	0	-1
39	11	2	1
39	11	7	-1
50	6	1	1
50	56	1	-1
55	14	3	1
29	14	3	-1
47	0	0	1
86	0	0	-1
29	10	2	1
29	58	2	-1
73	28	7	1
65	27	7	1
65	19	7	-1
59	15	3	1
71	15	3	-1
86	11	2	1
86	10	2	-1
62	26	7	1
79	26	7	-1
91	26	7	1
91	26	0	-1
90	1	0	1
90	1	8	-1
65	21	5	1
65	21	0	-1
35	27	7	1
35	27	4	-1
84	0	0	1
82	0	0	-1
47	5	0	1
47	66	0	-1
35	12	3	1
35	12	0	-1
34	0	0	1
34	4	0	-1
46	7	1	1
84	7	1	-1
31	6	1	1
77	6	1	-1
90	19	4	1
90	18	4	-1
55	35	8	1
55	32	8	-1
88	3	0	1
88	3	7	-1
56	26	7	1
56	7	7	-1
63	15	3	1
67	15	3	-1
69	28	7	1
44	7	1	1
37	7	1	-1
36	20	5	1
36	23	5	-1
67	0	0	1
82	0	0	-1
39	30	8	1
39	30	2	-1
41	20	5	1
41	20	4	-1
66	0	0	1
66	4	0	-1
34	11	2	1
34	59	2	-1
31	22	5	1
49	22	5	-1
40	0	0	1
40	0	5	-1
81	3	0	1
34	3	0	-1
75	26	7	1
83	26	7	-1
76	8	1	1
76	8	5	-1
55	19	4	1
55	19	1	-1
33	26	7	1
33	19	7	-1
85	0	0	1
61	28	7	1
49	26	7	1
49	9	7	-1
50	22	5	1
57	22	5	-1
35	7	1	1
87	7	1	-1
40	22	5	1
40	22	1	-1
48	26	7	1
48	54	7	-1
34	7	1	1
34	7	3	-1
33	10	2	1
33	10	4	-1
46	0	0	1
46	73	0	-1
59	0	0	1
59	5	0	-1
49	7	1	1
49	7	4	-1
72	19	4	1
72	62	4	-1
56	35	8	1
56	35	5	-1
44	26	7	1
44	56	7	-1
31	25	7	1
31	88	7	-1
47	11	2	1
80	11	2	-1
29	27	7	1
29	15	7	-1
47	8	1	1
47	63	1	-1
35	11	2	1
35	2	2	-1
46	30	8	1
46	30	0	-1
79	33	8	1
79	37	8	-1
90	27	7	1
90	27	8	-1
58	22	5	1
58	22	3	-1
73	7	1	1
78	7	1	-1
92	19	4	1
63	19	4	-1
50	32	8	1
34	32	8	-1
90	0	0	1
90	0	2	-1
40	7	1	1
40	7	6	-1
72	6	1	1
38	6	1	-1
60	15	3	1
60	7	3	-1
83	3	0	1
83	3	1	-1
42	4	0	1
83	4	0	-1
36	22	5	1
65	22	5	-1
53	7	1	1
53	26	1	-1
64	20	5	1
64	20	3	-1
89	3	0	1
89	59	0	-1
52	20	5	1
52	90	5	-1
46	22	5	1
46	22	7	-1
79	20	5	1
84	20	5	-1
63	26	7	1
63	78	7	-1
69	11	2	1
69	11	5	-1
33	27	7	1
76	27	7	-1
42	0	0	1
42	0	6	-1
75	25	7	1
75	25	5	-1
65	8	1	1
87	8	1	-1
45	2	0	1
45	9	0	-1
71	26	7	1
71	78	7	-1
82	8	1	1
82	8	6	-1
66	12	3	1
41	12	3	-1
35	10	2	1
35	59	2	-1
59	26	7	1
69	26	7	-1
64	26	7	1
69	26	7	-1
69	21	5	1
79	21	5	-1
70	28	7	1
48	27	7	1
48	27	6	-1
65	26	7	1
83	26	7	-1
64	29	8	1
64	35	8	-1
32	25	7	1
73	25	7	-1
60	7	1	1
66	7	1	-1
41	3	0	1
41	3	7	-1
61	8	1	1
66	8	1	-1
42	21	5	1
73	21	5	-1
65	3	0	1
65	3	1	-1
66	23	6	1
66	33	6	-1
88	0	0	1
86	0	0	-1
56	25	7	1
76	25	7	-1
72	25	7	1
72	44	7	-1
45	5	0	1
55	5	0	-1
61	23	6	1
37	23	6	-1
40	25	7	1
40	40	7	-1
33	8	1	1
33	72	1	-1
63	7	1	1
84	7	1	-1
39	3	0	1
39	3	3	-1
63	25	7	1
63	25	5	-1
29	6	1	1
66	6	1	-1
45	28	7	1
87	22	5	1
87	71	5	-1
45	7	1	1
37	7	1	-1
68	22	5	1
38	22	5	-1
50	27	7	1
50	49	7	-1
87	27	7	1
87	64	7	-1
31	21	5	1
83	21	5	-1
58	12	3	1
75	12	3	-1
69	12	3	1
69	16	3	-1
37	28	7	1
56	0	0	1
54	17	3	1
43	17	3	-1
43	27	7	1
66	27	7	-1
29	0	0	1
29	9	0	-1
89	26	7	1
89	80	7	-1
73	22	5	1
73	20	5	-1
87	28	7	1
62	21	5	1
73	21	5	-1
66	10	2	1
66	10	0	-1
41	21	5	1
85	21	5	-1
75	21	5	1
73	21	5	-1
72	20	5	1
72	20	0	-1
66	28	7	1
76	32	8	1
76	50	8	-1
40	1	0	1
40	51	0	-1
42	2	0	1
85	2	0	-1
44	3	0	1
44	3	1	-1
53	17	3	1
53	17	1	-1
60	35	8	1
60	35	1	-1
46	19	4	1
51	19	4	-1
68	28	7	1
47	22	5	1
47	72	5	-1
63	8	1	1
63	51	1	-1
61	18	4	1
61	19	4	-1
88	16	3	1
88	16	2	-1
48	5	0	1
48	5	5	-1
72	34	8	1
72	56	8	-1
32	7	1	1
37	7	1	-1
69	8	1	1
69	5	1	-1
90	11	2	1
90	10	2	-1
74	10	2	1
74	92	2	-1
86	15	3	1
86	15	6	-1
68	8	1	1
77	8	1	-1
67	27	7	1
66	27	7	-1
69	15	3	1
69	15	8	-1
73	10	2	1
73	23	2	-1
82	20	5	1
82	22	5	-1
84	6	1	1
76	6	1	-1
90	25	7	1
90	25	3	-1
57	35	8	1
57	34	8	-1
35	21	5	1
35	30	5	-1
69	0	0	1
71	8	1	1
71	40	1	-1
70	0	0	1
70	0	3	-1
36	11	2	1
36	11	0	-1
48	10	2	1
48	22	2	-1
64	12	3	1
80	12	3	-1
75	2	0	1
75	40	0	-1
78	33	8	1
77	33	8	-1
85	27	7	1
85	54	7	-1
52	11	2	1
78	11	2	-1
43	20	5	1
43	20	2	-1
61	6	1	1
61	6	0	-1
47	3	0	1
77	3	0	-1
87	0	0	1
86	25	7	1
86	25	5	-1
66	9	1	1
66	7	1	-1
37	31	8	1
37	61	8	-1
48	8	1	1
48	61	1	-1
29	19	4	1
78	19	4	-1
45	26	7	1
45	37	7	-1
92	27	7	1
92	27	4	-1
48	25	7	1
48	25	5	-1
32	26	7	1
32	1	7	-1
91	28	7	1
82	15	3	1
82	63	3	-1
59	18	4	1
59	44	4	-1
56	10	2	1
56	10	0	-1
43	0	0	1
85	6	1	1
85	9	1	-1
61	15	3	1
61	84	3	-1
62	15	3	1
62	57	3	-1
58	17	3	1
58	13	3	-1
62	25	7	1
76	25	7	-1
58	11	2	1
78	11	2	-1
68	6	1	1
68	9	1	-1
80	0	0	1
80	0	8	-1
56	15	3	1
56	15	0	-1
80	28	7	1
54	28	7	1
68	0	0	1
46	1	0	1
46	19	0	-1
88	27	7	1
88	89	7	-1
60	11	2	1
60	11	4	-1
64	15	3	1
78	15	3	-1
74	19	4	1
74	18	4	-1
54	27	7	1
66	27	7	-1
42	19	4	1
42	19	5	-1
50	28	7	1
31	27	7	1
31	89	7	-1
33	0	0	1
86	0	0	-1
55	28	7	1
91	25	7	1
85	25	7	-1
